Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Credit Card No,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
335,2305,2010-01-25,High,33,3116.47,0.1,Delivery Truck,-1578.26,100.98,57.38,Maribeth Dona,British Columbia,West,Home Office,344055013288674,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,2010-01-27
336,2305,2010-01-25,High,1,12.41,0.01,Regular Air,-9.08,6.68,5.66,Maribeth Dona,British Columbia,West,Home Office,372041995212473,Office Supplies,Paper,Xerox 1923,Small Box,0.37,2010-01-26
341,2311,2011-05-01,High,31,1324.09,0.01,Regular Air,94.96,40.89,18.98,Fred Harton,British Columbia,West,Home Office,374538709163551,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,2011-05-02
351,2438,2010-07-14,High,20,278.68,0.06,Regular Air,8.8995,14.48,6.46,Andrew Allen,British Columbia,West,Corporate,345156945253114,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,2010-07-17
352,2438,2010-07-14,High,23,717.468,0.01,Regular Air,316.476,35.99,0.99,Andrew Allen,British Columbia,West,Corporate,373050408441321,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,2010-07-16
374,2595,2011-12-13,Not Specified,13,11764.25,0.04,Delivery Truck,2322.44,880.98,44.55,Art Miller,British Columbia,West,Corporate,345013228885783,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,2011-12-14
375,2595,2011-12-13,Not Specified,4,25.17,0.09,Regular Air,5.88,5.47,5.26,Art Miller,British Columbia,West,Corporate,348792829609521,Furniture,Office Furnishings,Advantus Panel Wall Acrylic Frame,Small Pack,0.42,2011-12-15
376,2595,2011-12-13,Not Specified,29,208.47,0.01,Express Air,-125.6,6.48,8.74,Art Miller,British Columbia,West,Corporate,373103163046635,Office Supplies,Paper,Xerox 1984,Small Box,0.36,2011-12-15
409,2790,2009-08-18,High,7,45.91,0.01,Regular Air,-35.535,5.44,7.46,Maribeth Dona,British Columbia,West,Home Office,344060819846956,Office Supplies,Binders and Binder Accessories,Wilson Jones Custom Binder Spines & Labels,Small Box,0.36,2009-08-19
410,2790,2009-08-18,High,41,22319.58,0.02,Delivery Truck,-734.31,549.99,49.0,Maribeth Dona,British Columbia,West,Home Office,379955976320471,Technology,Copiers and Fax,Sharp 1540cs Digital Laser Copier,Jumbo Drum,0.35,2009-08-20
411,2790,2009-08-18,High,15,330.24,0.03,Express Air,8.48,22.01,5.53,Maribeth Dona,British Columbia,West,Home Office,370163225969243,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,2009-08-19
412,2790,2009-08-18,High,15,520.65,0.09,Regular Air,30.63,34.76,8.22,Maribeth Dona,British Columbia,West,Home Office,345034657491083,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2009-08-20
490,3395,2009-10-29,Not Specified,31,181.17,0.06,Express Air,-59.8805,5.38,5.24,Cathy Armstrong,British Columbia,West,Consumer,349813408509061,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Small Box,0.36,2009-10-31
491,3395,2009-10-29,Not Specified,1,13.16,0.03,Regular Air,-10.29,7.35,5.96,Cathy Armstrong,British Columbia,West,Consumer,370639964151572,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Small Box,0.38,2009-10-31
492,3395,2009-10-29,Not Specified,7,107.88,0.02,Regular Air,25.59,15.57,1.39,Cathy Armstrong,British Columbia,West,Consumer,349362672666330,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,2009-10-30
493,3395,2009-10-29,Not Specified,29,623.02,0.02,Regular Air,-255.66,20.89,11.52,Cathy Armstrong,British Columbia,West,Consumer,373617585420185,Office Supplies,Storage & Organization,"Iris® 3-Drawer Stacking Bin, Black",Small Box,0.83,2009-10-30
575,3907,2012-08-18,Medium,34,729.83,0.07,Regular Air,-135.102,22.38,15.1,Christopher Martinez,British Columbia,West,Small Business,379549724912406,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,2012-08-20
576,3907,2012-08-18,Medium,36,1083.19,0.03,Express Air,214.61,29.99,5.5,Christopher Martinez,British Columbia,West,Small Business,342049688662372,Technology,Computer Peripherals,Logitech Cordless Access Keyboard,Small Box,0.51,2012-08-19
613,4195,2010-05-28,Not Specified,30,255.74,0.07,Regular Air,37.09,8.5,1.99,Art Miller,British Columbia,West,Corporate,348511286695827,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,0.49,2010-05-30
631,4391,2012-02-17,High,20,2592.432,0.06,Regular Air,428.472,155.99,3.9,Eugene Moren,British Columbia,West,Home Office,375165466953245,Technology,Telephones and Communication,T39m,Small Box,0.55,2012-02-19
633,4422,2011-05-21,Medium,12,313.43,0.02,Regular Air,104.03,25.38,8.99,Scott Cohen,British Columbia,West,Consumer,374252867463205,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,0.5,2011-05-21
634,4422,2011-05-21,Medium,17,390.11,0.02,Regular Air,-19.92,21.38,8.99,Scott Cohen,British Columbia,West,Consumer,341897941500628,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,2011-05-21
679,4741,2012-07-06,Not Specified,40,342.97,0.09,Regular Air,-131.63,8.75,8.54,Anthony O'Donnell,British Columbia,West,Consumer,370531287938944,Furniture,Office Furnishings,"Eldon® 400 Class™ Desk Accessories, Black Carbon",Small Pack,0.43,2012-07-07
693,4835,2009-10-24,Critical,3,9.4,0.04,Regular Air,-7.6,2.52,1.92,Eugene Moren,British Columbia,West,Home Office,374080113354773,Office Supplies,"Scissors, Rulers and Trimmers",Letter Slitter,Wrap Bag,0.82,2009-10-24
711,5028,2012-04-16,High,10,79.68,0.06,Regular Air,18.24,7.7,3.68,Art Miller,British Columbia,West,Corporate,375051553695891,Furniture,Office Furnishings,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag,0.52,2012-04-18
717,5095,2012-04-21,High,7,786.675,0.01,Regular Air,-315.029,125.99,8.8,Lauren Leatherbury,British Columbia,West,Corporate,377144039270815,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,2012-04-22
736,5317,2009-09-08,Low,38,212.57,0.09,Express Air,9.486,5.34,2.99,Christopher Martinez,British Columbia,West,Small Business,379249335377624,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2009-09-15
737,5317,2009-09-08,Low,10,1469.48,0.07,Delivery Truck,-263.65,140.98,53.48,Christopher Martinez,British Columbia,West,Small Business,375492643342427,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,2009-09-15
738,5317,2009-09-08,Low,25,4279.24,0.06,Regular Air,890.181,205.99,5.26,Christopher Martinez,British Columbia,West,Small Business,371097036312541,Technology,Telephones and Communication,i470,Small Box,0.56,2009-09-15
801,5735,2009-12-10,Medium,10,2665.64,0.1,Delivery Truck,-107.49,280.98,35.67,Art Foster,British Columbia,West,Home Office,345441772408969,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,2009-12-11
810,5856,2009-11-05,High,42,10307.01,0.0,Delivery Truck,3025.59,230.98,23.78,Christopher Martinez,British Columbia,West,Small Business,349669817556675,Furniture,Tables,"Bush® Cubix Conference Tables, Fully Assembled",Jumbo Box,0.6,2009-11-07
816,5891,2012-12-28,Medium,2,44.45,0.01,Regular Air,-17.457,20.98,1.49,Art Foster,British Columbia,West,Home Office,375751180765252,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,2012-12-30
875,6274,2011-07-14,Not Specified,22,46.36,0.05,Express Air,-56.73,1.74,4.08,Eugene Moren,British Columbia,West,Home Office,349810175942822,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,2011-07-15
878,6309,2010-06-09,Medium,10,29.79,0.01,Regular Air,3.76,2.88,0.99,Art Miller,British Columbia,West,Corporate,371375490271878,Office Supplies,Labels,Avery 474,Small Box,0.36,2010-06-10
885,6368,2009-02-22,Not Specified,40,19100.45,0.0,Delivery Truck,6839.95,442.14,14.7,Anthony O'Donnell,British Columbia,West,Corporate,373645293218427,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2009-02-22
961,6978,2010-12-09,High,47,371.95,0.07,Regular Air,-87.4,8.12,2.83,Art Foster,British Columbia,West,Home Office,374531089204772,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,2010-12-10
1024,7461,2009-01-12,Low,12,4080.3,0.05,Delivery Truck,593.79,350.99,39.0,Greg Matthias,British Columbia,West,Home Office,344622543528521,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Jumbo Drum,0.55,2009-01-14
1025,7461,2009-01-12,Low,28,260.79,0.0,Regular Air,111.4,8.74,1.39,Greg Matthias,British Columbia,West,Home Office,378285305474356,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,2009-01-16
1026,7461,2009-01-12,Low,44,90.35,0.02,Regular Air,-16.72,1.98,0.7,Greg Matthias,British Columbia,West,Home Office,343071179845703,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83,2009-01-16
1297,9505,2012-06-07,High,2,316.52,0.03,Regular Air,-542.32,152.48,4.0,Maribeth Dona,British Columbia,West,Home Office,343979030479308,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,2012-06-09
1298,9505,2012-06-07,High,5,155.39,0.1,Regular Air,-127.7,32.98,5.5,Maribeth Dona,British Columbia,West,Home Office,370897339989577,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,2012-06-10
1340,9794,2012-03-24,Not Specified,25,135.23,0.1,Regular Air,-45.65,5.68,3.6,Scott Cohen,British Columbia,West,Consumer,341904475368404,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,2012-03-25
1400,10148,2009-03-25,Low,27,14357.85,0.02,Delivery Truck,3309.55,500.98,41.44,Christopher Martinez,British Columbia,West,Small Business,342408701829949,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,Jumbo Box,0.66,2009-03-25
1534,11045,2012-03-25,Medium,35,710.86,0.04,Regular Air,196.22,19.98,5.97,Eugene Moren,British Columbia,West,Home Office,341246557458699,Office Supplies,Paper,Xerox 1936,Small Box,0.38,2012-03-26
1537,11074,2011-06-09,High,21,114.53,0.07,Regular Air,-39.23,5.68,3.6,Cynthia Delaney,British Columbia,West,Corporate,346989226365226,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,2011-06-11
1538,11074,2011-06-09,High,44,7164.7435000000005,0.07,Regular Air,1609.29,205.99,5.99,Cynthia Delaney,British Columbia,West,Corporate,344051720332707,Technology,Telephones and Communication,3285,Small Box,0.59,2011-06-10
1732,12449,2010-01-31,Medium,36,1400.1,0.03,Regular Air,88.68,39.98,4.0,Anthony Rawles,British Columbia,West,Small Business,349300189098514,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,2010-02-02
2051,14661,2010-01-24,Not Specified,38,1325.06,0.06,Regular Air,-180.23,35.77,9.02,Lauren Leatherbury,British Columbia,West,Home Office,345377369240300,Technology,Computer Peripherals,"IBM Numeric Access II Keypad, 17-Key, Black",Small Box,0.75,2010-01-25
2143,15303,2010-09-13,Critical,21,101.13,0.02,Regular Air,-74.405,4.54,5.83,Fred Harton,British Columbia,West,Home Office,344264135594387,Office Supplies,Binders and Binder Accessories,"Avery® Durable Plastic 1"" Binders",Small Box,0.36,2010-09-14
2144,15303,2010-09-13,Critical,18,526.45,0.02,Regular Air,-108.14,28.48,8.99,Fred Harton,British Columbia,West,Home Office,342204573327967,Technology,Computer Peripherals,"Imation IBM Formatted Diskettes, 100/Pack",Small Pack,0.7,2010-09-15
2171,15622,2011-08-25,High,34,8581.25,0.0,Delivery Truck,1464.23,240.98,60.2,Cathy Armstrong,British Columbia,West,Consumer,347060764683724,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Jumbo Box,0.56,2011-08-26
2172,15622,2011-08-25,High,21,135.99,0.09,Regular Air,-129.24,6.48,9.68,Cathy Armstrong,British Columbia,West,Consumer,370272014206137,Office Supplies,Paper,Xerox 1993,Small Box,0.36,2011-08-26
2189,15778,2010-05-06,High,9,43.23,0.0,Regular Air,-29.532,3.98,5.26,Barry Blumstein,British Columbia,West,Small Business,377757417301892,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,2010-05-08
2239,16164,2012-01-03,Low,22,3353.54,0.07,Regular Air,1189.96,162.93,19.99,Eva Jacobs,British Columbia,West,Home Office,375191894960057,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,2012-01-12
2240,16164,2012-01-03,Low,26,69.38,0.08,Regular Air,-70.73,2.52,4.28,Eva Jacobs,British Columbia,West,Home Office,371976940336912,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,2012-01-10
2245,16166,2010-01-31,Critical,36,78.51,0.09,Regular Air,-10.06,2.18,1.38,Anthony Rawles,British Columbia,West,Small Business,345521309455334,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,0.44,2010-02-01
2324,16768,2009-07-25,High,9,101.47,0.03,Regular Air,-18.64,10.89,4.5,Andrew Allen,British Columbia,West,Corporate,378867918029212,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2009-07-26
2390,17313,2009-05-07,High,27,130.49,0.07,Express Air,47.09,4.76,0.88,Scott Cohen,British Columbia,West,Consumer,379271291137735,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.39,2009-05-09
2409,17447,2012-05-18,Low,42,861.41,0.01,Regular Air,128.0,18.97,9.54,Carol Darley,British Columbia,West,Home Office,378141527599167,Office Supplies,Paper,Xerox 1939,Small Box,0.37,2012-05-20
2493,18145,2010-09-04,Medium,21,361.98,0.0,Regular Air,-55.6104,15.99,9.4,Lauren Leatherbury,British Columbia,West,Corporate,378773886714076,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.49,2010-09-05
2509,18215,2010-09-19,Medium,29,965.82,0.09,Regular Air,169.15,34.99,5.5,Eugene Moren,British Columbia,West,Home Office,340779308173986,Technology,Computer Peripherals,Logitech Cordless Keyboard,Small Box,0.49,2010-09-20
2581,18598,2010-08-06,Critical,24,349.65,0.1,Express Air,28.551500000000004,14.48,6.46,Fred Harton,British Columbia,West,Home Office,341050277375666,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,2010-08-09
2582,18598,2010-08-06,Critical,46,4814.12,0.03,Regular Air,855.14,102.3,21.26,Fred Harton,British Columbia,West,Home Office,378147315111131,Furniture,Office Furnishings,Luxo Professional Combination Clamp-On Lamps,Large Box,0.59,2010-08-08
2664,19234,2009-01-24,High,24,359.65,0.01,Regular Air,-11.15,14.42,6.75,Cynthia Delaney,British Columbia,West,Corporate,373672418247776,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,2009-01-24
2701,19555,2010-02-11,Low,36,246.24,0.08,Regular Air,-118.9,6.68,7.3,Carol Darley,British Columbia,West,Small Business,344691177909182,Office Supplies,Paper,Xerox 1959,Small Box,0.37,2010-02-15
2702,19555,2010-02-11,Low,8,78.67,0.0,Regular Air,14.1,9.11,2.15,Carol Darley,British Columbia,West,Small Business,378226724665604,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,2010-02-18
2751,19843,2010-07-29,Medium,33,4416.651,0.02,Regular Air,1020.411,155.99,8.99,Eugene Moren,British Columbia,West,Home Office,373356254905727,Technology,Telephones and Communication,LX 788,Small Box,0.58,2010-07-29
2862,20646,2011-03-30,Medium,41,1204.0845,0.04,Regular Air,341.955,35.99,1.1,Lauren Leatherbury,British Columbia,West,Corporate,349510343179840,Technology,Telephones and Communication,Accessory35,Small Box,0.55,2011-04-01
2928,21222,2009-02-03,Not Specified,36,181.39,0.1,Regular Air,-32.4,5.08,3.63,Carol Darley,British Columbia,West,Home Office,342062072938977,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,2009-02-05
2929,21222,2009-02-03,Not Specified,26,846.0815,0.02,Regular Air,-120.934,35.99,5.0,Carol Darley,British Columbia,West,Home Office,370212767333217,Technology,Telephones and Communication,Accessory27,Small Box,0.85,2009-02-05
3166,22755,2009-03-30,Medium,35,187.84,0.0,Regular Air,-95.0475,4.91,5.68,Fred Harton,British Columbia,West,Home Office,374092454318127,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,2009-03-31
3167,22755,2009-03-30,Medium,45,240.6,0.04,Regular Air,3.4509999999999996,5.34,2.99,Fred Harton,British Columbia,West,Home Office,349174987967851,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2009-04-01
3168,22755,2009-03-30,Medium,5,236.878,0.06,Regular Air,-275.253,55.99,5.0,Fred Harton,British Columbia,West,Home Office,349093064237600,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2009-04-01
3222,23136,2009-09-25,Not Specified,41,9312.52,0.01,Regular Air,3039.37,218.08,18.06,Barry Blumstein,British Columbia,West,Small Business,377145097250797,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Large Box,0.57,2009-09-26
3223,23136,2009-09-25,Not Specified,43,220.47,0.04,Regular Air,-135.16,4.98,4.62,Barry Blumstein,British Columbia,West,Small Business,370189545816400,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2009-09-26
3316,23685,2012-06-29,Not Specified,46,7928.561999999999,0.08,Regular Air,2229.48,205.99,5.0,Cynthia Delaney,British Columbia,West,Corporate,371809966660727,Technology,Telephones and Communication,Phone 918,Small Box,0.59,2012-06-30
3319,23745,2012-12-05,Low,12,715.8,0.06,Regular Air,-279.12,55.5,52.2,Duane Noonan,British Columbia,West,Corporate,349614799331903,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,2012-12-05
3320,23745,2012-12-05,Low,47,10941.23,0.0,Delivery Truck,1687.07,227.55,32.48,Duane Noonan,British Columbia,West,Corporate,341548775745132,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,2012-12-09
3585,25571,2012-08-18,Critical,42,3749.0,0.08,Regular Air,-1032.13,89.83,35.0,Cathy Armstrong,British Columbia,West,Consumer,340130895045098,Office Supplies,Storage & Organization,Fellowes Officeware™ Wire Shelving,Large Box,0.83,2012-08-20
3645,26053,2012-01-24,Low,48,878.75,0.07,Express Air,70.46,18.97,9.03,Cynthia Delaney,British Columbia,West,Corporate,347948865945093,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,2012-01-24
3670,26277,2011-06-27,Medium,17,877.81,0.02,Regular Air,-44.4,49.99,19.99,Art Miller,British Columbia,West,Corporate,342743999338454,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,2011-06-28
3692,26374,2009-11-05,Not Specified,5,90.94149999999999,0.05,Regular Air,-109.417,20.99,3.3,Art Miller,British Columbia,West,Corporate,377800283955415,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,2009-11-06
3771,26944,2009-11-07,Critical,6,453.87,0.02,Regular Air,-217.69,73.98,14.52,Eva Jacobs,British Columbia,West,Home Office,349884869352887,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.65,2009-11-10
3791,27013,2009-07-05,Low,28,2232.15,0.05,Regular Air,-746.44,80.98,35.0,Fred Harton,British Columbia,West,Home Office,375866272975559,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,2009-07-09
3792,27013,2009-07-05,Low,26,7007.19,0.05,Regular Air,-274.95,279.48,35.0,Fred Harton,British Columbia,West,Home Office,370158791055377,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,2009-07-05
3913,27904,2011-09-03,High,8,460.5895,0.02,Regular Air,-171.20399999999998,65.99,8.99,Anthony O'Donnell,British Columbia,West,Consumer,344443892341295,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,2011-09-04
3925,27974,2010-10-07,High,31,813.41,0.09,Express Air,284.65,28.48,1.99,Art Foster,British Columbia,West,Home Office,346165363222823,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,2010-10-09
4192,29767,2011-02-05,High,48,4153.06,0.06,Regular Air,1499.41,90.24,0.99,Eva Jacobs,British Columbia,West,Home Office,374903034475320,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.56,2011-02-06
4196,29826,2009-09-24,Critical,9,157.63,0.06,Regular Air,-78.13,17.98,4.0,Cathy Armstrong,British Columbia,West,Consumer,348231705842534,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,2009-09-25
4290,30566,2011-07-01,Low,34,225.45,0.02,Regular Air,-193.39,6.48,9.54,Barry Blumstein,British Columbia,West,Small Business,349828717431419,Office Supplies,Paper,Xerox 1905,Small Box,0.37,2011-07-03
4329,30852,2009-05-14,Critical,35,2827.1425,0.01,Regular Air,713.88,95.99,4.9,Andrew Allen,British Columbia,West,Corporate,372522253101714,Technology,Telephones and Communication,T60,Small Box,0.56,2009-05-15
4379,31204,2010-08-21,Low,14,215.52,0.02,Regular Air,75.83,14.34,5.0,Christopher Martinez,British Columbia,West,Small Business,375606895971076,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,2010-08-26
4380,31204,2010-08-21,Low,8,10.46,0.0,Regular Air,-0.89,1.14,0.7,Christopher Martinez,British Columbia,West,Small Business,377005803687007,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,2010-08-21
4567,32513,2012-02-02,Low,23,3982.21,0.03,Regular Air,1413.941,165.98,19.99,Andrew Allen,British Columbia,West,Corporate,344068341137497,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,2012-02-07
4568,32513,2012-02-02,Low,40,66.55,0.01,Regular Air,-15.13,1.6,1.29,Andrew Allen,British Columbia,West,Corporate,344010205619491,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,0.42,2012-02-07
4589,32641,2010-03-21,High,18,167.53,0.05,Regular Air,-9.568,8.85,5.6,Fred Harton,British Columbia,West,Home Office,348787955511079,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2010-03-22
4741,33729,2012-09-19,Not Specified,26,6995.56,0.07,Regular Air,-286.58,279.48,35.0,Anthony Rawles,British Columbia,West,Small Business,370120191328457,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,2012-09-20
4796,34083,2012-02-05,Not Specified,29,1415.1480000000001,0.02,Express Air,-64.944,55.99,5.0,Barry Blumstein,British Columbia,West,Small Business,341345315802535,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2012-02-05
4824,34275,2009-07-01,Low,3,6041.01,0.04,Delivery Truck,-4793.004,2036.48,14.7,Greg Matthias,British Columbia,West,Small Business,370211913406216,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,Jumbo Drum,0.55,2009-07-06
4854,34532,2012-12-11,Low,41,1234.36,0.04,Express Air,-84.77,30.98,19.51,Carol Darley,British Columbia,West,Small Business,379399916608291,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,2012-12-18
4942,35139,2010-01-18,High,3,10380.34,0.05,Delivery Truck,-8389.4709,3502.14,8.73,Lauren Leatherbury,British Columbia,West,Home Office,349615552341229,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,2010-01-19
4943,35139,2010-01-18,High,25,854.9,0.05,Regular Air,76.87,34.58,8.99,Lauren Leatherbury,British Columbia,West,Home Office,378907083304535,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,2010-01-20
4944,35139,2010-01-18,High,32,389.98,0.07,Regular Air,-14.98,12.21,4.81,Lauren Leatherbury,British Columbia,West,Home Office,340923085352948,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,2010-01-20
4952,35239,2011-11-12,Critical,21,109.29,0.08,Regular Air,-77.08,5.28,6.26,Barry Blumstein,British Columbia,West,Small Business,374330354486291,Office Supplies,Paper,Xerox 1928,Small Box,0.4,2011-11-13
4953,35239,2011-11-12,Critical,38,2257.88,0.01,Regular Air,474.98,59.76,9.71,Barry Blumstein,British Columbia,West,Small Business,340745406224625,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,2011-11-14
5032,35875,2011-06-14,High,31,348.92,0.06,Regular Air,28.47,10.98,3.37,Cynthia Delaney,British Columbia,West,Corporate,372647640712343,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,2011-06-14
5217,37125,2010-01-14,High,46,72.18,0.0,Regular Air,11.83,1.48,0.7,Sanjit Jacobs,British Columbia,West,Consumer,342982717228973,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,2010-01-15
5222,37158,2012-09-22,Low,25,172.04,0.05,Regular Air,-85.11,6.48,7.37,Anthony O'Donnell,British Columbia,West,Consumer,341373861725801,Office Supplies,Paper,Xerox 210,Small Box,0.37,2012-09-27
5252,37380,2011-04-01,Critical,29,737.38,0.08,Regular Air,90.04,26.64,5.3,Fred Harton,British Columbia,West,Home Office,376010015676666,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Medium Box,,2011-04-02
5253,37380,2011-04-01,Critical,47,507.18,0.0,Regular Air,74.73,9.99,4.78,Fred Harton,British Columbia,West,Home Office,349361048640672,Office Supplies,Paper,Xerox 1896,Small Box,0.4,2011-04-02
5254,37380,2011-04-01,Critical,42,151.19,0.07,Regular Air,27.37,3.55,1.43,Fred Harton,British Columbia,West,Home Office,371546258310690,Office Supplies,Rubber Bands,"Acco Clips to Go™ Binder Clips, 24 Clips in Two Sizes",Wrap Bag,0.38,2011-04-02
